id_venta,fecha,id_cliente,producto,importe
54929,2025-12-17,26921,cascos,1045.86
54930,2025-09-05,73248,ordenador,713.83
54931,2024-12-31,33235,Tablet,1592.56
54932,2026-02-26,50186,tablet,899.35
54933,2024-08-14,82593,pc,1154.16
54934,2025-06-10,41233,TV,442.14
54935,2025-02-26,11488,Tablet,379.96
54936,2026-03-15,5582,telefono,1243.63
54937,2025-12-11,26902,TV,1819.06
54938,2026-03-24,9136,cascos,283.18
54939,2025-06-20,36678,movil,344.43
54940,2024-10-31,46710,cascos,191.69
54941,2026-03-11,12552,ordenador,1185.12
54942,2024-05-29,21580,cascos,24.07
54943,2025-01-29,52513,tablet,1645.69
54944,2024-05-19,56632,tablet,1393.47
54945,2026-02-25,70222,Tablet,1667.35
54946,2025-03-25,43372,tablet,1405.95
54947,2026-01-07,43137,movil,276.34
54948,2024-12-12,22378,pc,507.06
54949,2024-11-27,18404,Movil,974.74
54950,2025-12-21,76494,cascos,1920.23
54951,2026-02-04,13824,cascos,1071.09
54952,2025-04-02,53542,tv,1489.02
54953,2025-06-13,79006,PC,557.36
54954,2026-01-14,85066,Auriculares,1780.31
54955,2024-05-05,74216,ordenador,1804.71
54956,2025-06-12,85680,Tablet,1420.56
54957,2025-12-23,27249,cascos,1547.05
54958,2025-07-22,90685,Tablet,1965.38
54959,2024-09-10,96524,tv,854.1
54960,2026-02-06,47357,ordenador,1551.31
54961,2024-11-13,64207,cascos,209.42
54962,2024-08-03,29956,movil,150.17
54963,2024-05-02,85692,tv,466.35
54964,2025-01-03,96376,movil,1759.9
54965,2025-08-15,54444,Tablet,53.8
54966,2025-07-19,50232,movil,804.52
54967,2026-01-01,74314,tablet,1782.06
54968,2026-04-18,75182,tv,1957.51
54969,2025-07-01,65922,tablet,443.62
54970,2024-05-20,51361,ordenador,1732.21
54971,2024-05-25,49268,cascos,379.97
54972,2024-05-07,32783,Auriculares,347.22
54973,2024-11-10,94394,Tablet,196.53
54974,2025-04-08,92051,TV,1510.09
54975,2025-03-10,65590,tv,667.59
54976,2026-01-26,62493,tv,1801.83
54977,2025-11-23,62411,tv,230.34
54978,2025-07-25,46742,cascos,182.37
54979,2026-03-30,50328,Auriculares,1894.61
54980,2024-07-06,32782,ordenador,582.46
54981,2026-02-17,58425,movil,119.55
54982,2024-08-17,80652,Tablet,398.77
54983,2025-01-27,89446,ordenador,829.72
54984,2025-07-10,72909,tv,1925.79
54985,2025-03-27,74908,pc,1231.13
54986,2025-11-07,74437,Movil,813.52
54987,2024-06-17,43223,tablet,628.36
54988,2025-12-05,63855,movil,1374.09
54989,2026-01-24,22942,cascos,45.87
54990,2025-02-22,54555,Auriculares,1733.86
54991,2025-08-05,42511,pc,956.17
54992,2025-11-13,2721,Movil,1474.6
54993,2026-03-26,58684,Auriculares,848.46
54994,2025-04-19,66137,Movil,161.96
54995,2024-07-18,37998,Tablet,1590.7
54996,2025-03-30,90806,tv,134.02
54997,2024-05-29,5479,telefono,342.02
54998,2024-09-07,51984,TV,1541.54
54999,2025-10-21,60652,PC,1244.51
55000,2024-11-13,88641,tv,1659.62
55001,2025-12-29,27354,cascos,564.77
55002,2025-02-27,40817,unknown,985.53
55003,2024-11-09,48417,TV,552.15
55004,2024-04-30,45832,tv,668.66
55005,2024-09-29,12097,unknown,1957.44
55006,2026-04-01,72116,Auriculares,1908.58
55007,2025-01-29,53156,tv,608.47
55008,2025-07-26,32788,Movil,593.25
55009,2024-07-03,95567,Tablet,1837.9
55010,2024-11-21,76496,Movil,813.07
55011,2025-05-07,16813,Auriculares,1542.92
55012,2025-04-28,6714,PC,1481.94
55013,2025-01-14,6845,tablet,856.59
55014,2025-04-20,19312,Auriculares,1322.38
55015,2024-06-30,40914,TV,848.29
55016,2024-05-16,9321,PC,228.59
55017,2025-08-25,90273,PC,929.88
55018,2024-09-22,13850,cascos,1308.39
55019,2024-07-25,89407,movil,1947.19
55020,2025-02-19,61456,telefono,1166.63
55021,2026-04-03,92091,tablet,347.05
55022,2025-10-31,90056,TV,799.04
55023,2024-07-05,32645,TV,574.72
55024,2025-10-24,67647,Tablet,1940.14
55025,2024-10-31,51485,ordenador,313.74
55026,2024-12-19,73177,tv,1332.63
55027,2026-01-08,44689,Tablet,1693.68
55028,2025-01-25,78259,Movil,1608.26
55029,2025-05-18,89963,unknown,1034.3
55030,2024-08-07,41801,tablet,1585.29
55031,2025-08-27,97702,movil,1657.09
55032,2024-07-27,23724,tablet,948.21
55033,2025-05-09,43090,tablet,694.31
55034,2024-11-17,37260,Tablet,1473.23
55035,2025-02-17,24938,unknown,1940.34
55036,2025-04-17,67082,telefono,1563.85
55037,2025-06-14,88939,pc,1005.4
55038,2026-03-08,81937,tv,768.02
55039,2024-05-05,9999999,PC,867.2
55040,2025-12-19,60653,Tablet,63.61
55041,2025-03-20,84457,movil,1138.57
55042,2024-06-20,97632,PC,135.94
55043,2024-12-19,909,cascos,830.7
55044,2024-11-14,80882,PC,1248.44
55045,2025-07-16,4704,tablet,1347.42
55046,2026-04-09,26411,cascos,751.42
55047,2025-09-19,13531,TV,1776.95
55048,2024-12-09,26233,Tablet,1861.51
55049,2024-10-14,7911,Movil,701.46
55050,2025-03-23,45087,Tablet,1996.73
55051,2024-05-30,636,pc,688.6
55052,2025-06-11,86496,pc,696.72
55053,2025-12-13,51399,Auriculares,830.52
55054,2024-09-25,14904,Tablet,1917.03
55055,2024-06-14,44599,Auriculares,1630.38
55056,2024-09-07,10419,telefono,693.62
55057,2025-01-18,91371,Tablet,726.94
55058,2025-12-04,29954,cascos,759.68
55059,2024-08-21,21819,Movil,1830.46
55060,2024-09-28,85709,Tablet,262.34
55061,2026-01-19,87653,movil,90.72
55062,2025-01-04,10549,ordenador,1356.31
55063,2025-12-09,52334,tablet,243.74
55064,2024-10-31,57897,movil,824.93
55065,2025-07-23,67847,cascos,594.03
55066,2025-11-17,8058,movil,256.17
55067,2025-11-29,69067,Auriculares,328.8
55068,2026-01-29,17507,cascos,1274.37
55069,2024-08-07,85808,tv,75.54
55070,2025-12-25,74338,telefono,1395.21
55071,2024-08-18,16515,tablet,666.17
55072,2024-09-12,29715,PC,973.68
55073,2025-12-01,65908,tv,960.08
55074,2026-04-16,24162,Tablet,521.15
55075,2025-07-20,33844,Movil,343.19
55076,2025-01-14,82807,TV,379.63
55077,2026-03-10,67524,cascos,1665.17
55078,2024-05-15,44999,telefono,1563.26
55079,2025-10-31,90787,ordenador,1894.54
55080,2024-05-30,78717,movil,1000.58
55081,2025-11-21,60741,PC,1164.07
55082,2025-06-03,96748,TV,828.6
55083,2025-11-11,43828,tablet,1955.78
55084,2026-01-21,40410,movil,1326.87
55085,2024-10-05,83287,tablet,1239.09
55086,2026-02-08,93453,tablet,1554.33
55087,2025-01-27,60694,tv,356.03
55088,2025-10-23,57841,unknown,1382.26
55089,2025-10-20,63146,tablet,1682.96
55090,2025-11-02,35302,PC,802.76
55091,2025-06-21,78062,telefono,493.27
55092,2024-12-15,55639,tv,242.37
55093,2024-07-06,705,pc,835.3
55094,2024-12-04,43261,telefono,838.07
55095,2025-08-17,78045,Tablet,1116.01
55096,2024-07-17,9999999,cascos,658.22
55097,2025-03-01,22482,Tablet,895.55
55098,2025-10-13,86759,cascos,1757.45
55099,2026-04-21,36064,tablet,1538.12
55100,2024-12-15,3634,tv,143.9
55101,2025-07-09,67664,TV,1680.73
55102,2024-12-23,12275,Tablet,441.56
55103,2025-10-10,35525,Movil,82.47
55104,2025-12-17,29794,ordenador,65.6
55105,2026-04-08,90240,pc,47.61
55106,2025-12-26,4363,unknown,1071.82
55107,2026-03-08,76688,ordenador,160.9
55108,2024-06-08,69464,cascos,1769.17
55109,2026-03-19,43953,PC,428.66
55110,2025-04-27,86074,movil,1342.37
55111,2025-07-11,48991,tablet,883.55
55112,2026-01-02,76551,tablet,1526.96
55113,2025-10-21,19136,Movil,343.69
55114,2025-07-09,97977,Tablet,1077.84
55115,2025-08-31,87073,Tablet,1713.64
55116,2026-01-27,50210,PC,1138.05
55117,2024-05-06,49388,TV,847.97
55118,2025-02-10,16828,telefono,297.2
55119,2025-04-28,9999999,TV,957.84
55120,2024-12-26,71174,cascos,1069.32
55121,2026-01-16,87670,Tablet,1637.22
55122,2024-12-06,72023,ordenador,911.32
55123,2025-07-22,12597,movil,450.3
55124,2025-09-26,14541,Auriculares,391.62
55125,2026-04-21,57416,cascos,1287.84
55126,2025-10-16,47828,cascos,684.7
55127,2025-10-26,93832,Tablet,146.53
55128,2024-08-20,14450,TV,1760.73
55129,2024-11-06,26651,PC,1837.0
55130,2026-03-30,96414,ordenador,1217.31
55131,2025-07-27,59397,TV,1639.67
55132,2025-04-05,10289,Auriculares,1075.53
55133,2025-04-17,20886,tv,1818.2
55134,2025-05-01,31206,TV,1277.18
55135,2024-09-21,25461,Auriculares,479.48
55136,2024-05-20,58646,ordenador,1801.02
55137,2024-11-08,83635,Auriculares,488.08
55138,2024-09-09,32549,Auriculares,1686.71
55139,2024-05-25,65368,Movil,1380.47
55140,2025-01-26,31621,ordenador,1286.52
55141,2025-11-29,1339,Auriculares,1514.75
55142,2024-08-11,18969,tv,353.62
55143,2024-07-18,80243,Tablet,1824.47
55144,2024-05-27,7777,movil,690.45
55145,2025-02-11,58609,pc,18.23
55146,2025-05-08,4383,telefono,1266.18
55147,2024-10-15,45069,cascos,304.16
55148,2024-11-01,22536,unknown,194.65
55149,2025-06-27,48622,Tablet,115.31
55150,2026-04-18,78766,tablet,596.31
55151,2025-09-26,9793,unknown,1340.37
55152,2025-07-06,66354,movil,910.13
55153,2025-03-24,10954,unknown,40.32
55154,2025-10-09,3805,cascos,333.92
55155,2025-04-29,15052,tv,511.0
55156,2024-07-19,75395,tv,1511.19
55157,2024-09-07,78335,ordenador,1733.2
55158,2026-03-03,86994,Tablet,1268.03
55159,2025-04-16,53619,Auriculares,105.17
55160,2025-10-03,927,Auriculares,1046.47
55161,2024-07-10,12901,ordenador,390.07
55162,2025-12-17,48521,cascos,1572.22
55163,2025-04-23,71431,Tablet,1613.29
55164,2025-11-11,9346,PC,1266.31
55165,2025-07-20,69165,pc,1519.13
55166,2024-08-28,14591,tablet,26.96
55167,2024-06-14,26492,TV,76.07
55168,2024-08-01,7529,tv,62.56
55169,2025-08-03,94532,telefono,828.0
55170,2024-05-31,28449,tablet,1781.75
55171,2024-11-15,50174,cascos,1990.16
55172,2024-07-02,65547,Movil,1179.35
55173,2024-06-04,85254,TV,1183.91
55174,2025-12-06,71337,Movil,537.68
55175,2025-12-15,72602,movil,260.81
55176,2024-11-21,78294,tablet,1931.88
55177,2024-08-04,5061,Movil,1381.5
55178,2024-06-03,14668,Tablet,1601.74
55179,2025-07-24,1572,telefono,1445.05
55180,2025-05-31,84664,telefono,1384.4
55181,2024-07-28,24665,Auriculares,1598.37
55182,2024-09-03,20525,cascos,1580.68
55183,2025-03-31,11147,PC,224.99
55184,2024-05-12,21175,tv,643.39
55185,2025-04-04,26417,PC,567.62
55186,2024-09-25,23511,Tablet,327.92
55187,2025-01-18,9999999,tv,286.52
55188,2025-08-21,96415,TV,152.91
55189,2026-04-26,50295,Auriculares,1990.72
55190,2024-09-14,20361,TV,1874.54
55191,2025-06-04,20368,Movil,1474.29
55192,2024-06-26,17025,cascos,1554.93
55193,2025-02-27,63052,ordenador,595.62
55194,2026-01-14,10990,pc,418.06
55195,2024-08-23,28322,pc,1396.33
55196,2025-03-03,59659,TV,1540.01
55197,2024-09-29,76121,PC,913.72
55198,2024-07-11,9999999,PC,435.01
55199,2025-07-15,67856,TV,325.79
55200,2024-06-05,11696,Auriculares,99.81
55201,2026-01-18,22049,cascos,1977.08
55202,2025-06-24,59386,ordenador,228.22
55203,2025-07-08,25708,movil,339.48
55204,2024-11-24,36547,Tablet,1818.25
55205,2025-05-23,71803,tv,904.4
55206,2025-12-09,51526,PC,1894.49
55207,2025-07-29,1982,Auriculares,397.01
55208,2026-01-20,77339,movil,699.87
55209,2025-03-16,30015,Tablet,25.8
55210,2025-10-27,65554,movil,138.37
55211,2026-01-31,85260,Movil,1285.13
55212,2024-06-06,55514,Tablet,592.31
55213,2024-08-04,18343,cascos,385.61
55214,2024-10-27,50649,TV,1675.74
55215,2025-01-07,37809,tablet,907.68
55216,2026-03-09,71832,ordenador,1299.69
55217,2024-06-24,25415,unknown,362.87
55218,2024-06-04,47438,unknown,852.04
55219,2024-06-16,77950,ordenador,201.67
55220,2025-07-04,1073,TV,885.28
55221,2024-08-16,90540,Tablet,726.45
55222,2025-10-03,47469,cascos,1160.39
55223,2024-05-16,46590,tablet,764.07
55224,2024-06-20,93945,ordenador,658.28
55225,2025-08-31,82984,TV,1927.29
55226,2025-02-25,52546,movil,466.83
55227,2026-04-01,23596,tv,1961.53
55228,2025-11-18,85392,tv,170.49
55229,2025-06-03,68577,movil,1567.63
55230,2025-04-20,90738,movil,1723.65
55231,2025-03-02,98851,tablet,1091.83
55232,2024-07-02,96605,Tablet,740.62
55233,2025-04-07,50702,tv,1544.8
55234,2025-02-09,76201,TV,1118.43
55235,2025-08-31,9999999,TV,993.95
55236,2024-10-29,41524,Auriculares,1270.02
55237,2025-09-28,31282,tv,367.94
55238,2024-12-14,73911,telefono,1754.03
55239,2025-07-22,54707,tv,263.35
55240,2025-09-21,33129,Auriculares,391.61
55241,2024-08-07,95274,Auriculares,1095.5
55242,2025-04-04,70388,tv,740.27
55243,2026-01-23,28968,TV,1771.38
55244,2025-02-06,96772,cascos,1262.9
55245,2024-08-26,68805,movil,422.8
55246,2025-09-30,83090,telefono,1620.0
55247,2025-08-20,47632,Movil,1990.67
55248,2026-01-15,38724,Tablet,1306.0
55249,2024-10-03,29397,TV,1219.26
55250,2025-02-07,48467,ordenador,1794.29
55251,2026-02-21,3001,tv,1855.18
55252,2024-06-01,27881,Auriculares,1798.96
55253,2025-01-28,29600,cascos,60.34
55254,2025-01-27,27639,PC,1007.08
55255,2026-01-25,20311,telefono,1670.11
55256,2024-10-23,90424,cascos,637.83
55257,2024-07-23,24445,tablet,1446.52
55258,2025-08-31,2654,telefono,912.26
55259,2026-02-28,19479,TV,1885.78
55260,2026-04-02,74960,Movil,764.15
55261,2025-08-30,3639,Auriculares,299.42
55262,2025-07-31,52946,tv,1601.23
55263,2024-11-20,43691,pc,917.1
55264,2025-01-02,99442,ordenador,349.18
55265,2025-07-30,55208,pc,1182.09
55266,2024-05-07,8394,tablet,1639.04
55267,2025-10-01,21380,PC,701.76
55268,2026-04-25,5790,unknown,1553.54
55269,2024-06-07,48155,Movil,1243.06
55270,2025-10-25,87287,PC,1897.73
55271,2025-03-28,94648,Tablet,209.93
55272,2024-12-26,2994,tv,1441.03
55273,2025-04-07,32525,Movil,1861.57
55274,2025-03-05,70374,TV,539.66
55275,2025-03-09,64940,tablet,555.78
55276,2025-10-19,70279,movil,1050.9
55277,2024-05-06,72502,ordenador,374.19
55278,2025-11-07,6632,tv,727.04
55279,2025-05-26,3469,Tablet,1616.95
55280,2026-02-26,7228,cascos,1948.59
55281,2024-10-10,56793,ordenador,1567.68
55282,2025-08-24,81390,cascos,1826.57
55283,2025-12-20,3383,Auriculares,333.53
55284,2025-02-24,91256,PC,1044.48
55285,2025-02-12,1708,tablet,558.93
55286,2025-05-07,38987,telefono,1473.52
55287,2025-01-22,41746,cascos,1549.91
55288,2025-09-09,72351,TV,1383.68
55289,2025-07-18,6546,unknown,382.33
55290,2024-07-11,17801,Tablet,191.09
55291,2024-06-01,46308,cascos,1073.45
55292,2024-07-09,14300,Movil,961.59
55293,2024-05-23,64597,Auriculares,976.71
55294,2025-05-20,74269,tv,1838.06
55295,2024-07-31,30583,TV,1802.7
55296,2025-04-06,23112,Tablet,1351.94
55297,2024-07-27,20693,telefono,68.5
55298,2025-12-04,54699,tv,389.41
55299,2024-06-02,54398,TV,440.89
55300,2024-08-10,37356,PC,703.22
55301,2026-01-08,45532,Movil,1757.9
55302,2024-07-21,67831,tv,107.98
55303,2024-05-28,9999999,tablet,1984.01
55304,2024-09-14,22925,TV,471.6
55305,2025-09-30,14947,TV,1746.93
55306,2025-11-10,27774,telefono,1548.45
55307,2025-06-16,63127,cascos,1758.1
55308,2025-02-27,21722,Movil,1538.34
55309,2024-09-27,37690,movil,646.52
55310,2025-08-17,48925,Auriculares,534.19
55311,2025-05-15,11232,PC,166.55
55312,2024-07-11,87571,tv,533.38
55313,2024-07-08,99060,unknown,571.84
55314,2026-01-11,42794,movil,640.76
55315,2026-02-09,95616,Auriculares,1443.32
55316,2024-12-31,81723,PC,1244.13
55317,2024-06-26,26950,Auriculares,319.8
55318,2025-01-24,15856,ordenador,1115.24
55319,2025-03-02,95799,Auriculares,1679.76
55320,2024-12-17,46787,movil,18.47
55321,2026-01-24,4350,tablet,219.27
55322,2025-05-11,38054,TV,1595.04
55323,2024-07-22,55842,ordenador,1233.84
55324,2025-10-17,74695,pc,183.48
55325,2026-04-19,82231,tablet,639.87
55326,2026-01-31,81112,pc,1043.33
55327,2024-07-21,77939,tv,136.9
55328,2024-10-23,29144,telefono,796.37
55329,2025-03-06,61261,movil,1007.25
55330,2025-04-01,19687,PC,382.71
55331,2024-05-12,26400,telefono,366.05
55332,2025-08-06,51787,ordenador,1183.62
55333,2025-06-24,50227,pc,1150.59
55334,2025-04-28,28723,unknown,25.88
55335,2025-06-20,9999999,Tablet,375.6
55336,2024-06-29,71440,ordenador,1797.61
55337,2025-08-22,38856,tablet,596.81
55338,2026-02-16,47588,Tablet,1781.19
55339,2026-01-09,25423,Auriculares,1775.69
55340,2024-11-28,14828,Tablet,821.17
55341,2025-06-01,65887,Auriculares,1341.12
55342,2025-04-08,50543,Auriculares,1441.66
55343,2025-01-16,94446,tv,1437.59
55344,2025-10-19,23282,PC,1637.01
55345,2026-03-12,68417,ordenador,1124.59
55346,2025-07-24,92204,tv,770.87
55347,2025-12-16,99428,cascos,471.8
55348,2026-03-10,96472,movil,644.04
55349,2025-12-07,91311,Tablet,995.56
55350,2025-10-22,56200,movil,933.9
55351,2026-01-04,95501,tv,979.44
55352,2024-11-29,94166,tv,262.76
55353,2026-04-03,67383,Tablet,1092.58
55354,2025-06-13,30183,Movil,1670.63
55355,2024-08-22,13834,PC,1399.02
55356,2024-07-05,29436,tablet,1804.43
55357,2024-10-01,26394,telefono,1277.93
55358,2026-04-22,17764,Tablet,1307.41
55359,2024-10-23,98983,ordenador,1532.44
55360,2025-10-05,66366,tablet,475.26
55361,2025-07-14,42125,PC,1204.79
55362,2026-02-20,14331,telefono,294.69
55363,2026-02-27,21914,pc,632.61
55364,2025-12-09,22959,cascos,1859.31
55365,2024-05-07,22903,cascos,1287.29
55366,2024-08-03,1694,pc,570.08
55367,2024-09-07,98017,tv,1324.81
55368,2026-01-09,62880,unknown,836.22
55369,2026-04-06,53216,TV,1168.99
55370,2024-12-21,20021,telefono,1751.45
55371,2025-09-11,95815,movil,1055.23
55372,2024-09-21,77754,pc,1720.99
55373,2024-05-29,27286,cascos,158.14
55374,2024-06-10,8328,PC,1405.11
55375,2024-07-25,27995,cascos,639.81
55376,2025-09-12,70425,movil,379.97
55377,2025-12-21,9999999,Auriculares,1914.5
55378,2024-11-01,74201,PC,512.36
55379,2025-08-10,26743,tablet,1338.99
55380,2026-01-08,76777,pc,1937.01
55381,2025-04-29,65636,movil,1727.41
55382,2026-04-22,95554,tv,1640.2
55383,2025-07-30,34686,movil,668.43
55384,2024-06-21,50898,tv,374.85
55385,2025-11-15,8190,tv,892.88
55386,2025-01-05,33777,ordenador,398.65
55387,2025-09-06,16496,tv,1237.3
55388,2025-04-01,74278,tablet,270.95
55389,2024-05-27,6577,Auriculares,1075.22
55390,2024-11-02,13485,cascos,441.64
55391,2025-07-21,34482,tablet,391.1
55392,2024-05-24,29674,tablet,1653.7
55393,2025-06-15,90774,TV,1217.05
55394,2024-05-19,63449,tv,494.83
55395,2025-10-13,23133,TV,684.84
55396,2025-06-15,17900,PC,1493.18
55397,2025-08-03,48040,ordenador,262.96
55398,2025-10-17,72467,Tablet,873.13
55399,2024-09-05,19627,ordenador,1295.38
55400,2025-06-04,39355,Auriculares,1369.75
55401,2025-11-18,23339,PC,1353.29
55402,2025-09-16,91622,Tablet,721.05
55403,2025-01-11,2566,movil,1958.36
55404,2025-06-07,54613,unknown,458.77
55405,2024-05-12,4004,Movil,1122.45
55406,2025-12-20,59861,pc,1767.89
55407,2025-05-10,93626,movil,1710.76
55408,2025-06-04,29929,TV,561.68
55409,2025-11-20,66146,Auriculares,614.73
55410,2025-05-06,43050,unknown,1685.7
55411,2024-11-13,94694,TV,1656.72
55412,2024-05-08,75170,Auriculares,1691.27
55413,2024-09-16,46214,PC,1344.65
55414,2025-06-05,47158,Auriculares,272.12
55415,2025-06-28,1912,unknown,1487.04
55416,2026-01-17,54851,Tablet,1181.87
55417,2025-07-09,84433,TV,1638.96
55418,2024-10-06,20181,Auriculares,1715.3
55419,2025-01-23,52297,cascos,1535.44
55420,2025-11-21,40938,Movil,1811.05
55421,2025-04-28,89189,Auriculares,1286.32
55422,2026-04-25,25448,tv,22.54
55423,2024-06-09,80156,telefono,949.12
55424,2025-02-27,73929,Auriculares,590.86
55425,2024-08-09,94272,Auriculares,1262.86
55426,2025-05-05,66886,telefono,408.22
55427,2026-01-25,46260,movil,1558.82
55428,2024-05-01,91546,PC,1565.02
55429,2024-09-14,90518,TV,902.97
55430,2025-03-10,23799,PC,360.95
55431,2024-07-22,91769,Tablet,1006.08
55432,2025-02-05,45330,tablet,1049.37
55433,2024-08-10,75108,cascos,1779.19
55434,2025-05-28,96981,Tablet,708.53
55435,2024-12-21,9461,cascos,1843.31
55436,2025-08-21,52489,TV,242.12
55437,2025-05-04,63610,tv,1695.67
55438,2025-06-16,56952,Tablet,1090.91
55439,2024-05-26,27101,tablet,1806.36
55440,2026-02-12,59241,TV,1763.75
55441,2025-01-19,71528,tablet,915.4
55442,2024-08-10,98733,movil,1554.55
55443,2024-11-07,60684,Auriculares,1228.13
55444,2025-11-02,41270,ordenador,977.55
55445,2025-05-07,40878,Movil,1135.95
55446,2024-12-22,1299,cascos,601.79
55447,2026-01-22,68345,pc,1570.67
55448,2024-08-13,41725,tablet,294.37
55449,2025-07-16,88008,cascos,521.29
55450,2026-01-24,31561,Tablet,747.63
55451,2025-08-16,28352,pc,1295.99
55452,2024-08-24,16497,Tablet,1076.42
55453,2025-05-26,34120,Tablet,1266.54
55454,2024-12-10,47767,cascos,1544.28
55455,2025-05-11,74624,Movil,961.55
55456,2024-10-27,86280,TV,561.86
55457,2024-12-30,85394,telefono,1077.78
55458,2024-11-28,9999999,Movil,1373.1
55459,2024-12-03,26891,Auriculares,111.21
55460,2025-07-30,6748,tablet,1276.63
55461,2024-06-16,40325,tablet,610.06
55462,2025-11-12,94838,TV,581.71
55463,2024-06-27,34285,telefono,461.06
55464,2024-10-09,89536,ordenador,223.83
55465,2024-09-09,34167,TV,1054.34
55466,2025-09-24,44213,movil,1067.7
55467,2025-04-20,2724,Tablet,328.72
55468,2026-01-04,82974,ordenador,429.23
55469,2024-07-05,90023,pc,1999.58
55470,2025-11-09,40334,movil,1851.13
55471,2025-06-08,49632,ordenador,1108.09
55472,2026-02-16,90280,tv,1252.2
55473,2025-02-13,6105,ordenador,1116.05
55474,2026-03-23,49065,telefono,815.43
55475,2025-11-24,61294,movil,1885.67
55476,2025-03-30,87799,Auriculares,685.28
55477,2024-12-03,65966,Auriculares,124.83
55478,2025-12-06,81037,PC,1498.27
55479,2025-12-30,49231,Movil,563.91
55480,2024-05-12,91943,Movil,1431.68
55481,2024-05-11,43307,pc,1826.61
55482,2024-08-03,23311,Auriculares,1718.89
55483,2024-07-18,20394,pc,1810.84
55484,2024-08-24,62722,TV,193.35
55485,2025-07-11,4532,tablet,1958.96
55486,2025-02-04,73136,Auriculares,464.01
55487,2024-06-28,50647,tablet,780.08
55488,2024-05-05,6168,TV,648.77
55489,2025-03-05,5460,cascos,1050.44
55490,2025-03-28,3605,unknown,1784.39
55491,2025-08-22,13687,tablet,500.04
55492,2025-11-12,86025,tablet,553.58
55493,2026-02-23,32698,Tablet,632.88
55494,2025-10-13,56152,ordenador,856.32
55495,2024-09-09,15383,tablet,1527.76
55496,2025-07-28,75593,tv,451.68
55497,2024-04-30,35212,Auriculares,1647.37
55498,2025-08-16,5810,movil,471.01
55499,2025-07-16,57037,telefono,1735.25
55500,2024-09-05,45049,Auriculares,106.0
55501,2025-04-02,6644,Tablet,1960.74
55502,2025-06-08,83975,PC,287.86
55503,2024-08-31,74973,ordenador,901.45
55504,2025-08-17,79503,Tablet,282.13
55505,2024-11-29,45951,Tablet,978.46
55506,2025-05-19,91477,tablet,498.19
55507,2025-12-03,13895,telefono,1146.45
55508,2024-05-06,73421,ordenador,1298.68
55509,2025-02-13,23504,tv,940.15
55510,2024-08-10,22695,movil,1586.77
55511,2025-02-21,71062,tablet,991.12
55512,2025-09-20,9996,pc,266.02
55513,2025-01-08,54529,Tablet,1428.83
55514,2026-02-27,70428,TV,1092.04
55515,2025-01-28,65255,Auriculares,135.54
55516,2024-06-02,79201,Auriculares,998.55
55517,2025-01-31,27262,tv,305.03
55518,2024-08-24,32056,PC,301.09
55519,2026-03-12,33236,movil,427.89
55520,2024-12-10,44912,Tablet,225.76
55521,2025-07-27,54847,Auriculares,1941.74
55522,2026-02-05,45111,tv,171.79
55523,2026-01-06,77775,PC,655.63
55524,2026-02-28,17927,Movil,123.07
55525,2026-02-27,41275,tablet,495.49
55526,2026-01-06,59526,Auriculares,319.39
55527,2025-02-11,14265,cascos,1445.37
55528,2025-10-15,88711,movil,1853.93
55529,2024-08-15,11732,unknown,738.05
55530,2025-08-20,54984,PC,307.39
55531,2025-06-16,78208,PC,177.29
55532,2026-03-27,78713,unknown,509.95
55533,2025-08-02,54247,TV,861.15
55534,2025-11-12,98355,cascos,1024.23
55535,2025-06-24,67086,Movil,346.41
55536,2024-10-07,22125,pc,1963.28
55537,2025-02-21,4054,tablet,317.99
55538,2024-12-19,12774,TV,514.38
55539,2024-05-04,85274,telefono,1997.1
55540,2024-12-26,62280,telefono,44.17
55541,2024-08-07,18052,Tablet,1904.15
55542,2024-05-25,35843,movil,370.4
55543,2024-05-23,17174,TV,584.69
55544,2025-10-12,39381,Tablet,1902.24
55545,2025-01-13,65920,movil,1436.7
55546,2025-05-21,83225,movil,545.04
55547,2025-05-31,21301,Auriculares,1540.75
55548,2025-12-16,41810,tablet,1633.75
55549,2024-08-10,65522,cascos,1998.06
55550,2026-02-17,4945,Movil,1885.3
55551,2024-05-29,22796,PC,902.34
55552,2024-12-27,75191,TV,1921.03
55553,2026-03-25,59596,ordenador,1550.17
55554,2026-01-27,8075,pc,895.53
55555,2024-09-08,89342,pc,1079.77
55556,2026-01-07,89477,Tablet,1379.86
55557,2024-07-08,94246,tv,1692.81
55558,2026-02-14,86778,Tablet,413.07
55559,2025-02-27,13956,cascos,1944.97
55560,2024-08-13,42586,movil,1329.57
55561,2025-01-30,2415,movil,106.15
55562,2025-03-09,94955,cascos,1653.0
55563,2025-02-07,75718,pc,451.23
55564,2025-08-22,54188,tablet,433.7
55565,2024-12-12,92002,movil,349.26
55566,2025-11-03,21633,tv,1482.39
55567,2026-01-02,45380,ordenador,1793.66
55568,2025-06-17,87296,Tablet,1421.28
55569,2025-05-26,80990,movil,1824.1
55570,2025-12-25,73831,telefono,950.57
55571,2025-07-15,61908,tablet,729.42
55572,2024-06-09,50352,pc,1505.61
55573,2024-06-25,49230,Tablet,650.27
55574,2024-12-17,60168,Tablet,1548.66
55575,2025-03-20,80477,TV,463.45
55576,2024-12-03,85908,cascos,1607.7
55577,2025-02-21,96190,TV,905.8
55578,2026-01-04,36168,cascos,1621.38
